FALSE,,D123,Family Nurse Practitioner Clinical Internship II,Unknown,,,3,Unk,N/A,                                 MSNUFNP                                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,,
FALSE,,D124,Family Nurse Practitioner Clinical Internship III,Unknown,,,3,Unk,N/A,                                 MSNUFNP                                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,
TRUE,,D125,Mathematics for Elementary Educators I,Major,,,3,Unk,N/A,                                            BAESELED BAELED BASPEE BASPMM                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,,
TRUE,,D126,Mathematics for Elementary Educators II,Major,,,3,Unk,N/A,                                            BAESELED BAELED BASPEE BASPMM                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,
TRUE,,D127,Mathematics for Elementary Educators III,Major,,,3,Unk,N/A,                                            BAESELED BAELED BASPEE BASPMM                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,,
FALSE,,D128,Mathematics for Elementary Educators,Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,502,,
FALSE,,D130,"Supervised Demonstration Teaching in Elementary Education, Observations 1 and 2",Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,503,,
FALSE,,D131,"Supervised Demonstration Teaching in Elementary Education, Observation 3 and Midterm",Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,504,,
FALSE,,D132,"Supervised Demonstration Teaching in Elementary Education, Observations 4 and 5",Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,505,,
FALSE,,D133,"Supervised Demonstration Teaching in Elementary Education, Observation 6 and Final",Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,506,,
FALSE,,D134,"Supervised Demonstration Teaching in Mathematics, Observations 1 and 2",Unknown,,,2,Unk,N/A,                                                         MATMEMG MATMES                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,507,,
FALSE,,D135,"Supervised Demonstration Teaching in Mathematics, Observation 3 and Midterm",Unknown,,,2,Unk,N/A,                                                         MATMEMG MATMES                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,508,,
FALSE,,D136,"Supervised Demonstration Teaching in Mathematics, Observations 4 and 5",Unknown,,,2,Unk,N/A,                                                         MATMEMG MATMES                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,509,,
FALSE,,D137,"Supervised Demonstration Teaching in Mathematics, Observation 6 and Final",Unknown,,,2,Unk,N/A,                                                         MATMEMG MATMES                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,510,,
FALSE,,D138,"Supervised Demonstration Teaching in Science, Observations 1 and 2",Unknown,,,2,Unk,N/A,                                                           MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,511,,
FALSE,,D139,"Supervised Demonstration Teaching in Science, Observation 3 and Midterm",Unknown,,,2,Unk,N/A,                                                           MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,512,,
FALSE,,D140,"Supervised Demonstration Teaching in Science, Observations 4 and 5",Unknown,,,2,Unk,N/A,                                                           MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,513,,
FALSE,,D141,"Supervised Demonstration Teaching in Science, Observation 6 and Final",Unknown,,,2,Unk,N/A,                                                           MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,514,,
FALSE,,D142,"Supervised Demonstration Teaching in English, Observations 1 and 2",Unknown,,,2,Unk,N/A,                                                        MATEES                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,515,,
FALSE,,D143,"Supervised Demonstration Teaching in English, Observation 3 and Midterm",Unknown,,,2,Unk,N/A,                                                        MATEES                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,516,,
FALSE,,D144,"Supervised Demonstration Teaching in English, Observations 4 and 5",Unknown,,,2,Unk,N/A,                                                        MATEES                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,517,,
FALSE,,D145,"Supervised Demonstration Teaching in English, Observation 6 and Final",Unknown,,,2,Unk,N/A,                                                        MATEES                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,518,,
FALSE,,D146,Teacher Performance Assessment in Elementary Education,Major,,,3,Unk,N/A,                                             BAELED                                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,,
FALSE,,D147,Teacher Performance Assessment in Elementary and Special Education,Major,,,3,Unk,N/A,                                              BASPEE                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,
FALSE,,D148,Teacher Performance Assessment in Mathematics Education,Major,,,3,Unk,N/A,                                                BSMEMG BSMES                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,
FALSE,,D149,Teacher Performance Assessment in Special Education,Major,,,3,Unk,N/A,                                               BASPMM                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,,
FALSE,,D150,Teacher Performance Assessment in Science,Major,,,3,Unk,N/A,                                                  BSSEMG BSSESB BSSESC BSSESE BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,523,,
FALSE,,D151,Professional Portfolio,Core,,,2,Unk,N/A,                                             BAELED BASPEE BASPMM BSMEMG BSMES BSSEMG BSSESB BSSESC BSSESE BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,524,,
FALSE,,D152,Inclusive Classroom,Major,,,3,Unk,N/A,                                            BAESELED BAELED                                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,
FALSE,,D153,Penetration Testing and Vulnerability Analysis,Major,,,4,Cert,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,,
FALSE,,D155,Leading with Personal Mastery,Unknown,,,2,Unk,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,
FALSE,,D156,Business Case Analysis for Healthcare Improvement,Unknown,,,2,Unk,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,
FALSE,,D157,Managing Resources in an Era of Disruption,Unknown,,,2,Unk,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,,
FALSE,,D158,Strategically Planning the Execution of a Healthcare Improvement Project,Unknown,,,2,Unk,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,
FALSE,,D159,Evidence-Based Measures for Evaluating Healthcare Improvements,Unknown,,,2,Unk,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,,
FALSE,,D160,Nursing Leadership and Management Field Experience,Unknown,,,3,Unk,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,,
FALSE,,D161,Nursing Leadership and Management Capstone,Capstone,,,2,PA,N/A,                                    MSNULM   MSRNNULMGR    PMCNULM                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,,
FALSE,,D162,Secondary Disciplinary Literacy,Unknown,,,2,Unk,N/A,                                                        MATEES MATMEMG MATMES MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,,,,,,,,,,,,,,,,,,,534,,
FALSE,,D163,Secondary Reading Instruction and Interventions,Unknown,,,2,Unk,N/A,                                                        MATEES MATMEMG MATMES MATSES MATSPED                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,,,,,,,,,,,,,,,,,,535,,
FALSE,,D164,Elementary Disciplinary Literacy,Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,536,,
FALSE,,D165,Children’s Literature,Unknown,,,2,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,537,,
FALSE,,D166,Foundations of Education,Unknown,,,2,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,,,,,,,,,,,,,,,,,,,538,,
FALSE,,D168,Schools as Communities of Care,Unknown,,,2,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES MATSPED                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,539,,
FALSE,,D169,Essential Practices for Supporting Diverse Learners,Unknown,,,3,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES MATSPED                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,540,,
FALSE,,D170,Creating and Managing Engaging Learning Environments,Unknown,,,2,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES MATSPED                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,541,,
FALSE,,D171,"Curriculum, Instruction, and Assessment",Unknown,,,2,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES MATSPED                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,542,,
FALSE,,D172,Assessing Student Learning,Unknown,,,2,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES MATSPED                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,543,,
FALSE,,D173,Using Educational Technology for Teaching and Learning,Unknown,,,2,Unk,N/A,                                                       MATELED MATEES MATMEMG MATMES MATSES                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,,,,,,,,,,,,,,,,,,,544,,
FALSE,,D174,Marketing Management,Major,,,3,Unk,N/A,     BSBAMK                                                                        ,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,
FALSE,,D175,Consumer Behavior,Major,,,3,Unk,N/A,     BSBAMK                                                                        ,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,,
FALSE,,D176,Content Marketing,Major,,,3,Unk,N/A,     BSBAMK                                                                        ,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,,
FALSE,,D177,Brand Management,Major,,,3,Unk,N/A,     BSBAMK                                                                        ,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,
FALSE,,D178,Marketing Strategy and Analytics,Major,,,3,Unk,N/A,     BSBAMK                                                                        ,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,
FALSE,,D179,Data-Informed Practices,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,550,,
FALSE,,D180,Educational Research,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,551,,
FALSE,,D181,MSCIN Capstone,Capstone,,,5,PA,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,552,,
FALSE,,D182,The Reflective Practitioner,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,553,,
FALSE,,D183,Designing Curriculum and Instruction I,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,554,,
FALSE,,D184,Standards-Based Assessment,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,555,,
FALSE,,D185,Designing Curriculum and Instruction II,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,556,,
FALSE,,D186,Learning as a Science,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,557,,
FALSE,,D187,Differentiated Instruction,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,558,,
FALSE,,D188,The Collaborative Leader,Unknown,,,3,Unk,N/A,                                                             MSCIN                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,559,,
FALSE,,D190,Introduction to Healthcare IT Systems,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,
TRUE,,D191,Advanced Data Management,Core,,,3,PA,N/A,               BSCS  BSDMDA  BSITSW BSITSWC    BSSD                                                     ,,,,,,,,,,,,,,,,√,,√,,√,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,
FALSE,,D192,Data Systems Administration,Major,,,3,Unk,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,,
FALSE,,D193,Data and Information Governance,Major,,,2,Unk,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,,
TRUE,,D194,IT Leadership Foundations,Core,,,3,PA,N/A,               BSCS  BSDMDA                                                            ,,,,,,,,,,,,,,,,√,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,,
FALSE,,D195,Data Management/Analytics Undergraduate Capstone,Capstone,,,4,PA,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,,
TRUE,,D196,Principles of Financial and Managerial Accounting,Core,,,3,Unk,N/A,BSBAAC BSBAHC BSBAHR BSBAIT BSBAMGC BSBAMK                                                                        ,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,566,
FALSE,,D197,Version Control,Major,,,1,Unk,N/A,                 BSDMDA    BSNES                                                        ,,,,,,,,,,,,,,,,,,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,,
TRUE,,D198,Global Arts and Humanities,Major,,,3,Unk,N/A,                              BSNU        MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,
TRUE,,D199,Introduction to Physical and Human Geography,Gen Ed,,,3,Unk,N/A,            BSCCMCL BSCCAZR BSCCAWS       BSNES BSNES_C                                                       ,,,,,,,,,,,,,√,√,√,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,,
TRUE,,D202,Human Growth and Development,Major,,,3,Unk,N/A,                              BSNU        MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,
FALSE,,D204,The Data Analytics Journey,Unknown,,,2,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,,
FALSE,,D205,Data Acquisition,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,,
FALSE,,D206,Data Cleaning,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,,
FALSE,,D207,Exploratory Data Analysis,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,,
FALSE,,D208,Predictive Modeling,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,,
FALSE,,D209,Data Mining I,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,,
FALSE,,D210,Representation and Reporting,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,,
FALSE,,D211,Advanced Data Acquisition,Unknown,,,2,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,,
FALSE,,D212,Data Mining II,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,,
FALSE,,D213,Advanced Data Analytics,Unknown,,,3,Unk,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,
FALSE,,D214,Data Analytics Graduate Capstone,Capstone,,,3,PA,N/A,                           MSDA                                                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,
FALSE,,D215,Auditing,Major,,,3,Unk,N/A,BSBAAC                                                                             ,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,582,
FALSE,,D216,Business Law for Accountants,Major,,,3,Unk,N/A,BSBAAC                                                                             ,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,583,
FALSE,,D217,Accounting Information Systems,Major,,,3,Unk,N/A,BSBAAC                                                                             ,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,584,
FALSE,,D218,Intrapersonal Leadership and Professional Growth,Major,,,3,Unk,N/A,                              BSNU                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,,
FALSE,,D219,Scholarship in Nursing Practice,Major,,,3,Unk,N/A,                              BSNU                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,
FALSE,,D220,Information Technology in Nursing Practice,Major,,,3,Unk,N/A,                              BSNU                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,
FALSE,,D221,Organizational Systems and Healthcare Transformation,Major,,,3,Unk,N/A,                              BSNU                                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,,
FALSE,,D222,Comprehensive Health Assessment,Major,,,3,Unk,N/A,                              BSNU        MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,,
FALSE,,D223,Healthcare Policy and Economics,Major,,,3,Unk,N/A,                              BSNU        MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,
FALSE,,D224,Global and Population Health,Major,,,4,Unk,N/A,                              BSNU        MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,,
FALSE,,D225,Emerging Professional Practice,Major,,,3,Unk,N/A,                              BSNU        MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,,
